GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate
17031030200,Census Tract 302; Cook County; Illinois,0.12134871979805265,11.423066400801892,0.05968971864317644,0.008695652173913044,0.3241224794622853
17031030300,Census Tract 303; Cook County; Illinois,0.15238879736408567,11.076928981824887,0.05079217148182665,0.1003671970624235,0.31955645161290325
17031030400,Census Tract 304; Cook County; Illinois,0.12969525159461376,11.48393939868413,0.03508771929824561,0.2988313856427379,0.3424170616113744
17031030500,Census Tract 305; Cook County; Illinois,0.04742569433165503,11.602537623659915,0.017887205387205386,0.06532663316582915,0.2838665759019741
17031030601,Census Tract 306.01; Cook County; Illinois,0.18732551647124512,10.855299856477362,0.04781235904375282,0.11459968602825746,0.5442028985507247
17031030603,Census Tract 306.03; Cook County; Illinois,0.1561822125813449,10.902279505922026,0.06751592356687898,0.23095823095823095,0.3865546218487395
17031030604,Census Tract 306.04; Cook County; Illinois,0.1841834988017802,10.816091496552287,0.032390745501285345,0.08353221957040573,0.4425476034143139
17031030701,Census Tract 307.01; Cook County; Illinois,0.2621861152141802,10.770882114622454,0.12892741061755147,0.164021164021164,0.45254470426409904
17031030702,Census Tract 307.02; Cook County; Illinois,0.17210944395410416,11.142586158837439,0.11493461803165864,0.10536779324055666,0.48599670510708404
17031030703,Census Tract 307.03; Cook County; Illinois,0.25121241513094084,10.944947309699929,0.09486780715396578,0.10261569416498995,0.4532677442023893
17031030706,Census Tract 307.06; Cook County; Illinois,0.05564142194744977,10.899383973528197,0.11401743796109994,0.0532994923857868,0.5944299390774587
17031030800,Census Tract 308; Cook County; Illinois,0.1054047444362925,11.472821962272894,0.0375,0.049516908212560384,0.41647597254004576
17031030900,Census Tract 309; Cook County; Illinois,0.058900523560209424,11.535752924609598,0.04590017825311943,0.0578386605783866,0.43236409608091025
17031031000,Census Tract 310; Cook County; Illinois,0.06372413793103449,11.703760677529388,0.03768218983291859,0.036312849162011177,0.39466158245948524
17031031100,Census Tract 311; Cook County; Illinois,0.15427740863787376,11.27732970571678,0.029069767441860465,0.12604042806183116,0.3705932932072227
17031031200,Census Tract 312; Cook County; Illinois,0.3597949080622348,10.101887489959422,0.055505004549590536,0.17767441860465116,0.5557103064066853
17031031300,Census Tract 313; Cook County; Illinois,0.1673412204234122,11.075938729539109,0.030425963488843813,0.1260647359454855,0.3990984743411928
17031031400,Census Tract 314; Cook County; Illinois,0.04915142164425832,11.320868674188116,0.015530629853321829,0.03761061946902655,0.49779179810725555
17031031501,Census Tract 315.01; Cook County; Illinois,0.4629911004992403,10.797307701282914,0.05335097001763668,0.19339622641509435,0.5114978247358608
17031031502,Census Tract 315.02; Cook County; Illinois,0.27943722943722943,10.761894901961734,0.08316909735908554,0.13607188703465983,0.4499063670411985
17031031700,Census Tract 317; Cook County; Illinois,0.13988689288090486,11.347649797984474,0.043969591123895625,0.1,0.38113413304252997
17031031800,Census Tract 318; Cook County; Illinois,0.12428842504743833,11.300635301976557,0.06781829814459372,0.06097560975609756,0.3444976076555024
17031031900,Census Tract 319; Cook County; Illinois,0.01779064956557716,11.44960220510346,0.014634146341463415,0.16666666666666666,0.41025641025641024
17031032100,Census Tract 321; Cook County; Illinois,0.16860546601261386,11.146387757772745,0.054213534943758065,0.17192192192192193,0.37184343434343436
17031040100,Census Tract 401; Cook County; Illinois,0.07356737222509034,11.446529219330543,0.01407884151246983,0.10923276983094929,0.4188911704312115
17031040201,Census Tract 402.01; Cook County; Illinois,0.040263433617721896,11.509158378400985,0.05223068552774755,0.05014577259475218,0.4088235294117647
17031040202,Census Tract 402.02; Cook County; Illinois,0.19515633008713482,10.973237296519136,0.10581289736603088,0.1577398469688052,0.6388308977035491
17031040300,Census Tract 403; Cook County; Illinois,0.1368846931894808,11.373421989189701,0.10354857475276323,0.10928319623971798,0.22198275862068967
17031040401,Census Tract 404.01; Cook County; Illinois,0.04474992687920445,11.581359513678144,0.030967127203430204,0.10726643598615918,0.3227953410981697
17031040402,Census Tract 404.02; Cook County; Illinois,0.07136602451838879,11.45245333152685,0.05990656773838967,0.02199074074074074,0.28086763070077864
17031040600,Census Tract 406; Cook County; Illinois,0.0807899461400359,11.488591787954775,0.0245074483421432,0.11273792093704246,0.5049019607843137
17031040700,Census Tract 407; Cook County; Illinois,0.08744635193133048,11.5655179150894,0.06344294003868473,0.10579345088161209,0.3603504928806134
17031040800,Census Tract 408; Cook County; Illinois,0.048355899419729204,11.566466231898259,0.03,0.034383954154727794,0.2647058823529412
17031040900,Census Tract 409; Cook County; Illinois,0.045363908275174475,11.287316376716227,0.06770833333333333,0.05956112852664577,0.5104712041884817
17031050100,Census Tract 501; Cook County; Illinois,0.04257859132510943,11.727464099955116,0.035430988894764676,0.026465028355387523,0.26019690576652604
17031050200,Census Tract 502; Cook County; Illinois,0.05427335016227912,11.838957679430482,0.04349280695884911,0.06590724165988608,0.296
17031050300,Census Tract 503; Cook County; Illinois,0.04577714691270404,12.005332503212202,0.023702031602708805,0.014120667522464698,0.29765013054830286
17031050500,Census Tract 505; Cook County; Illinois,0.018543558045199922,11.867434064077539,0.024366471734892786,0.05793650793650794,0.3333333333333333
17031050600,Census Tract 506; Cook County; Illinois,0.04704301075268817,11.60082644614469,0.03936507936507937,0.050955414012738856,0.29597197898423816
17031050700,Census Tract 507; Cook County; Illinois,0.09546703296703296,11.739566891579578,0.051233396584440226,0.013559322033898305,0.16012084592145015
17031050800,Census Tract 508; Cook County; Illinois,0.00715307582260372,12.060399264982863,0.0399529964747356,0.050335570469798654,0.3418181818181818
17031050900,Census Tract 509; Cook County; Illinois,0.0223342939481268,11.781187686857468,0.010895883777239709,0.08650519031141868,0.22096317280453256
17031051000,Census Tract 510; Cook County; Illinois,0.03397773872290568,12.103486056755072,0.022461814914645103,0.1680161943319838,0.21484375
17031051100,Census Tract 511; Cook County; Illinois,0.07769028871391076,11.977571015314425,0.030560271646859084,0.09375,0.27522935779816515
17031051200,Census Tract 512; Cook County; Illinois,0.06042496679946879,12.024376892879951,0.05029585798816568,0.061124694376528114,0.21505376344086022
17031051300,Census Tract 513; Cook County; Illinois,0.019824504387390314,12.294097259022282,0.05454545454545454,0.097708082026538,0.3648068669527897
17031051400,Census Tract 514; Cook County; Illinois,0.1009861932938856,11.944993554872926,0.04633204633204633,0.11036789297658862,0.2544529262086514
17031060100,Census Tract 601; Cook County; Illinois,0.02800503461296413,11.815042845218265,0.01830776843146957,0.134185303514377,0.4507874015748031
17031060200,Census Tract 602; Cook County; Illinois,0.07871448532836516,11.398266294960859,0.041927409261576974,0.07004830917874397,0.3170391061452514
17031060300,Census Tract 603; Cook County; Illinois,0.03934774902516838,11.850290160374461,0.02689352360043908,0.04780876494023904,0.15902140672782875
17031060400,Census Tract 604; Cook County; Illinois,0.028265642151481887,11.995419513143904,0.040503342508847816,0.09003601440576231,0.27989821882951654
17031060500,Census Tract 605; Cook County; Illinois,0.2703962703962704,10.901358271402707,0.04066265060240964,0.12162162162162163,0.3383742911153119
17031060800,Census Tract 608; Cook County; Illinois,0.07106598984771574,11.30412850736294,0.030179640718562873,0.037800687285223365,0.326510234648028
17031060900,Census Tract 609; Cook County; Illinois,0.07388736857266312,11.33381076072374,0.07169669669669669,0.05863874345549738,0.3802765647743814
17031061000,Census Tract 610; Cook County; Illinois,0.1527538726333907,11.75878504256817,0.037056643726839596,0.0,0.3547979797979798
17031061100,Census Tract 611; Cook County; Illinois,0.055710306406685235,11.591348399981568,0.007234726688102894,0.031818181818181815,0.33072407045009783
17031061200,Census Tract 612; Cook County; Illinois,0.07066276803118908,11.603488029024481,0.01095360824742268,0.11290322580645161,0.4067796610169492
17031061500,Census Tract 615; Cook County; Illinois,0.0726643598615917,11.79810440720389,0.01603592046183451,0.006600660066006601,0.2536231884057971
17031061800,Census Tract 618; Cook County; Illinois,0.13818181818181818,11.145478424049585,0.0887185104052574,0.05309734513274336,0.4991624790619765
17031061901,Census Tract 619.01; Cook County; Illinois,0.2055729314756895,11.027816319708874,0.039914163090128754,0.12602739726027398,0.47590660705414806
17031061902,Census Tract 619.02; Cook County; Illinois,0.0739165654110976,11.37141950267605,0.049545587804163,0.030133928571428572,0.4369414101290963
17031062000,Census Tract 620; Cook County; Illinois,0.052941176470588235,11.610505793309093,0.013546798029556651,0.02252252252252252,0.4421940928270042
17031062100,Census Tract 621; Cook County; Illinois,0.08447613823368075,11.505014253698892,0.035188739603326934,0.0472972972972973,0.3194733194733195
17031062200,Census Tract 622; Cook County; Illinois,0.07677664974619289,12.197702715185976,0.043863535666814356,0.05654281098546042,0.2748091603053435
17031062300,Census Tract 623; Cook County; Illinois,0.04288377874456184,12.336003815122204,0.005928853754940711,0.09259259259259259,0.224
17031062400,Census Tract 624; Cook County; Illinois,0.04780433574207893,11.998433280751929,0.04265791632485644,0.0,0.3231939163498099
17031062500,Census Tract 625; Cook County; Illinois,0.14084507042253522,11.890697296328268,0.07181818181818182,0.21352313167259787,0.4935064935064935
17031062600,Census Tract 626; Cook County; Illinois,0.026571067060312106,12.182583932961267,0.035050071530758224,0.12095400340715502,0.4197952218430034
17031062700,Census Tract 627; Cook County; Illinois,0.07472021066491112,11.925564776826393,0.04088194763435921,0.0,0.3903448275862069
17031062800,Census Tract 628; Cook County; Illinois,0.039462866538777744,12.022978790590765,0.012611275964391691,0.04832214765100671,0.2760416666666667
17031062900,Census Tract 629; Cook County; Illinois,0.03286611889801837,11.977212787219855,0.02636594663278272,0.052,0.29241516966067865
17031063000,Census Tract 630; Cook County; Illinois,0.08982584784601283,11.55264605316516,0.05424254165052305,0.022,0.38071487946799665
17031063100,Census Tract 631; Cook County; Illinois,0.07397959183673469,11.507742054278074,0.018208661417322834,0.06698564593301436,0.27246376811594203
17031063200,Census Tract 632; Cook County; Illinois,0.01774960380348653,11.302451316756681,0.030443548387096776,0.03333333333333333,0.4416414396232762
17031063301,Census Tract 633.01; Cook County; Illinois,0.20755347593582887,11.104159916395385,0.02416452442159383,0.11371237458193979,0.4267265581134194
17031063302,Census Tract 633.02; Cook County; Illinois,0.04583130180399805,11.452888795276065,0.05010825858335911,0.08270676691729323,0.3020730503455084
17031063303,Census Tract 633.03; Cook County; Illinois,0.09312080536912752,11.5376180775606,0.08862629246676514,0.022123893805309734,0.5165094339622641
17031063400,Census Tract 634; Cook County; Illinois,0.057494866529774126,11.470362372284514,0.016463090812533193,0.24233128834355827,0.34260089686098655
17031070101,Census Tract 701.01; Cook County; Illinois,0.1045166921230635,11.445962674331183,0.027568099770265836,0.023661270236612703,0.3080513418903151
17031070102,Census Tract 701.02; Cook County; Illinois,0.058135534915720675,11.436487087221792,0.010452961672473868,0.06862745098039216,0.41778523489932884
17031070103,Census Tract 701.03; Cook County; Illinois,0.15149409312022238,11.266065387038703,0.008688783570300158,0.0,0.35410764872521244
17031070200,Census Tract 702; Cook County; Illinois,0.05330929693535926,11.590654729465733,0.05417463352453792,0.05405405405405406,0.267870036101083
17031070300,Census Tract 703; Cook County; Illinois,0.12275132275132275,12.160295687093225,0.020714285714285713,0.022847100175746926,0.31149301825993553
17031070400,Census Tract 704; Cook County; Illinois,0.10435545162233265,12.404082987205387,0.010223953261927946,0.058637083993660855,0.386013986013986
17031070500,Census Tract 705; Cook County; Illinois,0.015948422124194096,12.137563585558983,0.011391778107974244,0.06401384083044982,0.47609942638623326
17031070600,Census Tract 706; Cook County; Illinois,0.056981840951784594,12.429220196836383,0.009958071278825996,0.1507537688442211,0.21555555555555556
17031070700,Census Tract 707; Cook County; Illinois,0.06843090082865544,11.982929094215963,0.019255455712451863,0.09728033472803348,0.23378378378378378
17031071000,Census Tract 710; Cook County; Illinois,0.10073614877954282,12.216592121320325,0.10759753593429158,0.015189873417721518,0.3060428849902534
17031071100,Census Tract 711; Cook County; Illinois,0.036942209217264085,12.237106088110346,0.024487978628673197,0.0343980343980344,0.14023372287145242
17031071200,Census Tract 712; Cook County; Illinois,0.14124056999161777,11.740706247687838,0.07495069033530571,0.0,0.4584103512014787
17031071300,Census Tract 713; Cook County; Illinois,0.14628239283119399,11.685853036122314,0.049316054715622754,0.07793923381770146,0.24806201550387597
17031071400,Census Tract 714; Cook County; Illinois,0.1698509342851144,11.68093678364639,0.03333333333333333,0.08264462809917356,0.5025284450063211
17031071500,Census Tract 715; Cook County; Illinois,0.051243531964613585,11.661285123440093,0.04220853296828656,0.0,0.2854259184497376
17031071600,Census Tract 716; Cook County; Illinois,0.0630583289542827,12.347194532326801,0.030067895247332686,0.0,0.41338582677165353
17031071700,Census Tract 717; Cook County; Illinois,0.08350168350168351,11.915887442860274,0.026243093922651933,0.06744868035190615,0.44075829383886256
17031071800,Census Tract 718; Cook County; Illinois,0.04050073637702504,12.26417172791382,0.0231042654028436,0.06765899864682003,0.2864583333333333
17031080100,Census Tract 801; Cook County; Illinois,0.07628273043741486,11.649909639875577,0.05086136177194422,0.04705003734129948,0.4206054168879448
17031080201,Census Tract 802.01; Cook County; Illinois,0.019777503090234856,11.632555682424263,0.07538330494037479,0.0,0.2111731843575419
17031080202,Census Tract 802.02; Cook County; Illinois,0.10122210414452709,11.551646053081827,0.007042253521126761,0.0,0.34615384615384615
17031080300,Census Tract 803; Cook County; Illinois,0.08875942426319397,11.964714205795058,0.020611702127659573,0.0790899241603467,0.3252799057159694
17031081000,Census Tract 810; Cook County; Illinois,0.19035719535499043,11.284216455183136,0.0157588215142172,0.12894736842105264,0.47491871806781233
17031081100,Census Tract 811; Cook County; Illinois,0.18608305274971942,11.314950022936017,0.017388555169143217,0.025454545454545455,0.4758504829903402
17031081201,Census Tract 812.01; Cook County; Illinois,0.03708133971291866,11.767218785276654,0.018943170488534396,0.0,0.2695336159903089
17031081202,Census Tract 812.02; Cook County; Illinois,0.0357870235670643,12.087396085800025,0.011111111111111112,0.030902348578491966,0.30625
17031081300,Census Tract 813; Cook County; Illinois,0.09328234120385767,11.664993978593163,0.02188054405677114,0.013027295285359801,0.2614023144996596
17031081401,Census Tract 814.01; Cook County; Illinois,0.09291412482402628,11.217641235878336,0.0035063113604488078,0.0,0.48045397225725095
17031081402,Census Tract 814.02; Cook County; Illinois,0.10265903736115786,11.97682298984668,0.037964671763775375,0.04552238805970149,0.3865086599817685
17031081403,Census Tract 814.03; Cook County; Illinois,0.13107822410147993,11.644409763727124,0.02729044834307992,0.029512697323266987,0.40829439252336447
17031081500,Census Tract 815; Cook County; Illinois,0.06763681082188973,11.92917224144307,0.00950950950950951,0.0,0.2757330006238303
17031081600,Census Tract 816; Cook County; Illinois,0.03785234899328859,11.967961384844138,0.03236459709379128,0.0,0.29074074074074074
17031081700,Census Tract 817; Cook County; Illinois,0.08050603795284646,11.797374817809994,0.022326412145568207,0.0,0.3359375
17031081800,Census Tract 818; Cook County; Illinois,0.05723409481699828,12.008176430967215,0.034108059160881374,0.012243113248797552,0.32938949361097963
17031081900,Census Tract 819; Cook County; Illinois,0.1557155715571557,12.18118038801208,0.025119617224880382,0.25217391304347825,0.34492753623188405
17031090100,Census Tract 901; Cook County; Illinois,0.0952921157118548,11.733401461521776,0.06724845995893224,0.046486486486486484,0.21621621621621623
17031090200,Census Tract 902; Cook County; Illinois,0.0436587240584166,11.690410343872657,0.011351052048726468,0.14502427184466019,0.4573529411764706
17031090300,Census Tract 903; Cook County; Illinois,0.07863501483679525,11.586538314571007,0.04227212681638045,0.09289617486338798,0.38613861386138615
17031100100,Census Tract 1001; Cook County; Illinois,0.10797962648556876,11.600120991669925,0.03009056383289512,0.1834975369458128,0.45934959349593496
17031100200,Census Tract 1002; Cook County; Illinois,0.06445922106120233,11.588496651817302,0.063011659637807,0.133502538071066,0.31282586027111575
17031100300,Census Tract 1003; Cook County; Illinois,0.10693548387096774,11.329855628284692,0.015346181299072092,0.021631644004944377,0.608352144469526
17031100400,Census Tract 1004; Cook County; Illinois,0.02075187969924812,11.87155749257079,0.03532136653155762,0.06339468302658487,0.0
17031100500,Census Tract 1005; Cook County; Illinois,0.013071895424836602,11.604264132385616,0.021798365122615803,0.05452292441140025,0.44308943089430897
17031100600,Census Tract 1006; Cook County; Illinois,0.1048026048026048,11.33857207782545,0.03095507738769347,0.2225042301184433,0.40757238307349664
17031100700,Census Tract 1007; Cook County; Illinois,0.09084139985107967,11.671978394824828,0.09721706864564007,0.030453257790368272,0.5735294117647058
17031110100,Census Tract 1101; Cook County; Illinois,0.11340027700831025,11.47744335452453,0.041764018691588786,0.12365204888569374,0.3587385019710907
17031110200,Census Tract 1102; Cook County; Illinois,0.0705423608649415,11.139307800301184,0.14413341274568195,0.09585121602288985,0.5108695652173914
17031110300,Census Tract 1103; Cook County; Illinois,0.0805052790346908,11.659904777616893,0.08389012620638456,0.14225352112676057,0.41295546558704455
17031110400,Census Tract 1104; Cook County; Illinois,0.07247355390501913,11.305286100191983,0.04467084639498432,0.11385701676963812,0.3656597774244833
17031110501,Census Tract 1105.01; Cook County; Illinois,0.08151210868281157,11.52505164476807,0.03252299605781866,0.09880239520958084,0.4613259668508287
17031110502,Census Tract 1105.02; Cook County; Illinois,0.10359467874327767,11.17661321555038,0.03804347826086957,0.1053268765133172,0.4346076458752515
17031120100,Census Tract 1201; Cook County; Illinois,0.020137299771167048,11.98580620137099,0.09479865771812081,0.015586546349466776,0.20930232558139536
17031120200,Census Tract 1202; Cook County; Illinois,0.017493986442160506,11.913753170261646,0.014360938247965534,0.044897959183673466,0.4024896265560166
17031120300,Census Tract 1203; Cook County; Illinois,0.030122193805058255,11.856430059355572,0.02588801926550271,0.035543766578249335,0.22935779816513763
17031120400,Census Tract 1204; Cook County; Illinois,0.10505735140771637,11.624019512475815,0.06404862085086489,0.020191285866099893,0.0913978494623656
17031130100,Census Tract 1301; Cook County; Illinois,0.19970161977834613,10.969370016581319,0.04054054054054054,0.13526119402985073,0.4915014164305949
17031130200,Census Tract 1302; Cook County; Illinois,0.07722772277227723,11.553174495377892,0.0,0.15281501340482573,0.5573770491803278
17031130300,Census Tract 1303; Cook County; Illinois,0.11049284578696343,11.099740636346844,0.04814004376367615,0.15882806476484193,0.361328125
17031140100,Census Tract 1401; Cook County; Illinois,0.09488636363636363,11.37130429530265,0.021760154738878143,0.14372716199756394,0.3645320197044335
17031140200,Census Tract 1402; Cook County; Illinois,0.17398258397014396,11.193119570090174,0.07835400225479143,0.26051924798567594,0.3712984054669704
17031140301,Census Tract 1403.01; Cook County; Illinois,0.20468642315644384,11.152127748357223,0.07176196032672112,0.23639455782312926,0.3899848254931715
17031140302,Census Tract 1403.02; Cook County; Illinois,0.1318864774624374,11.04256977375795,0.047150259067357515,0.2663115845539281,0.4124223602484472
17031140400,Census Tract 1404; Cook County; Illinois,0.0837421756048046,11.440741794006959,0.045104895104895106,0.24522083058668426,0.4827586206896552
17031140500,Census Tract 1405; Cook County; Illinois,0.060596446700507615,11.201947470767836,0.036855036855036855,0.21621621621621623,0.4134742404227213
17031140601,Census Tract 1406.01; Cook County; Illinois,0.11569343065693431,11.374180505292818,0.11225144323284157,0.2247557003257329,0.4881720430107527
17031140602,Census Tract 1406.02; Cook County; Illinois,0.28804347826086957,11.00146630723063,0.10248565965583174,0.2862632084534102,0.4165302782324059
17031140701,Census Tract 1407.01; Cook County; Illinois,0.06421404682274247,11.431845552919487,0.041877588587206624,0.1708542713567839,0.30828220858895705
17031140702,Census Tract 1407.02; Cook County; Illinois,0.1259686429987385,11.206006205330874,0.04747103701610624,0.21079136690647482,0.4888408927285817
17031140800,Census Tract 1408; Cook County; Illinois,0.10415325177076626,11.489881991801616,0.09157509157509157,0.07361002349256068,0.2861016949152542
17031150200,Census Tract 1502; Cook County; Illinois,0.16106733029171852,11.419032280753296,0.06537890044576523,0.13560334528076465,0.35806729939603105
17031150300,Census Tract 1503; Cook County; Illinois,0.06366782006920416,11.365468995502352,0.06271043771043772,0.12353269983230855,0.32208157524613223
17031150401,Census Tract 1504.01; Cook County; Illinois,0.10007773027594248,11.26328392234979,0.06925795053003533,0.16839584996009577,0.42913385826771655
17031150402,Census Tract 1504.02; Cook County; Illinois,0.07680608365019011,11.492579890304798,0.03848003848003848,0.18072289156626506,0.3815028901734104
17031150501,Census Tract 1505.01; Cook County; Illinois,0.04903995848469123,11.715327388265036,0.06032171581769437,0.028522039757994815,0.14506172839506173
17031150502,Census Tract 1505.02; Cook County; Illinois,0.07260308626359727,11.191341840842766,0.011965025310630465,0.10819327731092437,0.5031847133757962
17031150600,Census Tract 1506; Cook County; Illinois,0.0715307582260372,11.313535060696548,0.05441354292623942,0.11911357340720222,0.4074074074074074
17031150700,Census Tract 1507; Cook County; Illinois,0.06704805491990846,11.521508524900703,0.04768331084120558,0.2256596906278435,0.6880222841225627
17031150800,Census Tract 1508; Cook County; Illinois,0.1405312767780634,11.358771451804081,0.06471389645776567,0.14795918367346939,0.4121212121212121
17031151001,Census Tract 1510.01; Cook County; Illinois,0.10723192019950124,11.44976199801219,0.06158940397350993,0.1288888888888889,0.4322033898305085
17031151002,Census Tract 1510.02; Cook County; Illinois,0.10956663941128372,11.23707973251662,0.08345808383233533,0.15754716981132075,0.5039908779931584
17031151100,Census Tract 1511; Cook County; Illinois,0.11252771618625278,11.258304146378245,0.034368803701255786,0.20214521452145215,0.3468208092485549
17031151200,Census Tract 1512; Cook County; Illinois,0.09563924677898909,11.39570602046651,0.031179394487121554,0.1414790996784566,0.7732342007434945
17031160100,Census Tract 1601; Cook County; Illinois,0.05223068552774755,11.581863668296236,0.035596572181938034,0.2222222222222222,0.4519774011299435
17031160200,Census Tract 1602; Cook County; Illinois,0.013225127742711151,11.730968028338596,0.04718875502008032,0.03076923076923077,0.4092071611253197
17031160300,Census Tract 1603; Cook County; Illinois,0.16828929068150209,11.260880770109578,0.09255363904080774,0.24759615384615385,0.22369668246445498
17031160400,Census Tract 1604; Cook County; Illinois,0.11139044672210405,11.188925129844336,0.062403934829388254,0.1687116564417178,0.4555256064690027
17031160501,Census Tract 1605.01; Cook County; Illinois,0.06605504587155964,11.211090376074239,0.09370199692780339,0.0922882427307206,0.37139107611548555
17031160502,Census Tract 1605.02; Cook County; Illinois,0.0732801595214357,11.514394385577903,0.0380653828929691,0.1092896174863388,0.391304347826087
17031160601,Census Tract 1606.01; Cook County; Illinois,0.04195804195804196,11.330599908168274,0.03051181102362205,0.10298507462686567,0.47597597597597596
17031160602,Census Tract 1606.02; Cook County; Illinois,0.11471919084375831,11.34987698351986,0.025735294117647058,0.2198364008179959,0.33383010432190763
17031160700,Census Tract 1607; Cook County; Illinois,0.05574684374487621,11.4361955971115,0.051055473735886106,0.10102739726027397,0.3949329359165425
17031160800,Census Tract 1608; Cook County; Illinois,0.05975866692204559,11.322866048003833,0.09383656509695291,0.17607413647851727,0.39425837320574164
17031160900,Census Tract 1609; Cook County; Illinois,0.03140495867768595,11.651477980631476,0.0551543007222587,0.03600654664484452,0.2562814070351759
17031161000,Census Tract 1610; Cook County; Illinois,0.11889168765743073,11.534285702091559,0.058629232039636665,0.11036036036036036,0.2800982800982801
17031161100,Census Tract 1611; Cook County; Illinois,0.05809334657398212,11.97283456546678,0.051240992794235385,0.08202443280977312,0.44808743169398907
17031161200,Census Tract 1612; Cook County; Illinois,0.16254785938043856,11.161820693064698,0.075,0.20684523809523808,0.46258503401360546
17031161300,Census Tract 1613; Cook County; Illinois,0.167248322147651,10.896165086628725,0.06116642958748222,0.2398921832884097,0.5075431034482759
17031170100,Census Tract 1701; Cook County; Illinois,0.23979328165374678,10.7487333087972,0.060227272727272727,0.0,0.563265306122449
17031170200,Census Tract 1702; Cook County; Illinois,0.047707889125799575,11.56982551210304,0.044079958995386984,0.07717750826901874,0.5095541401273885
17031170300,Census Tract 1703; Cook County; Illinois,0.04460518384569018,11.359471209250064,0.03832616347281971,0.06292645943896892,0.32265446224256294
